"regionID","constellationID","solarSystemID","solarSystemName","x","y","z","xMin","xMax","yMin","yMax","zMin","zMax","luminosity","border","fringe","corridor","hub","international","regional","constellation","security","factionID","radius","sunTypeID","securityClass"
10000030,20000377,30002569,"Osaumuni","-9.449079812026906e+16","4.1521296009838104e+16","4.1514091132272904e+16","-9.449087165121872e+16","-9.448536935662762e+16","4.152099506405179e+16","4.1521300129867976e+16","-4.151424461359045e+16","-4.150755111565075e+16","0.03197",True,False,False,True,False,False,NULL,"0.9148675405273101",500002,"3346748969848",3800,"D"
10000030,20000377,30002570,"Magiko","-9.456513151679078e+16","3.5821132512673336e+16","4.7890570861706224e+16","-9.456818271713467e+16","-9.456361724034051e+16","3.5820808342747584e+16","3.5821294697149764e+16","-4.7898525265585104e+16","-4.789056423190751e+16","1.302",True,False,False,True,False,True,NULL,"0.9383020252817266",500002,"3980516838796",45036,"D"
10000030,20000377,30002571,"Oremmulf","-9.2989865297084e+16","4.595044986566124e+16","3.892060672219985e+16","-9.299244394193358e+16","-9.298630306140824e+16","4.595036230042461e+16","4.5950570834377456e+16","-3.892190247976037e+16","-3.891785105210321e+16","0.1494",False,False,True,False,False,False,NULL,"0.8971066704438148",500002,"3070440262672",7,"D"
10000030,20000377,30002572,"Hurjafren","-9.046682619987357e+16","5.2049437231518336e+16","3.9137430854338936e+16","-9.047231501643144e+16","-9.046624075766299e+16","5.204932346305927e+16","5.2050503864975296e+16","-3.9139379686457184e+16","-3.913361349490696e+16","0.1295",True,False,True,False,False,False,NULL,"0.8769288508593804",500002,"3037129384224",45031,"D"
10000030,20000377,30002573,"Vullat","-8.898577152766274e+16","4.1749405102391896e+16","5.005803603860377e+16","-8.898925669744261e+16","-8.898428587337203e+16","4.174926476476467e+16","4.1749464925887584e+16","-5.005905334566188e+16","-5.005595724966839e+16","0.1629",True,False,False,True,False,True,NULL,"0.9713626112020906",500002,"2485412035288",6,"A"
10000030,20000378,30002574,"Hrondedir","-6.4919135208238376e+16","4.087623346069255e+15","3.7275976643714904e+16","-6.492139352543184e+16","-6.4918582551569744e+16","4.0874647523350765e+15","4.0876621590575545e+15","-3.7277440023250424e+16","-3.7273535573575e+16","0.0591",True,False,False,True,False,False,NULL,"0.3174235581834665",500002,"1952224837712",45032,"E"
10000030,20000378,30002575,"Sotrenzur","-7.220485274696293e+16","-188500197773560","3.6626313498025736e+16","-7.22051203714423e+16","-7.220222768865845e+16","-188976738304423.66","-188451636906629.75","-3.6627945906733024e+16","-3.662523336963789e+16","0.07426",True,False,False,True,False,False,NULL,"0.2759699789545671",500002,"1446341391928",45036,"E"
10000030,20000378,30002576,"Hrondmund","-5.9004778348338176e+16","8.809276576760825e+15","4.183449941160768e+16","-5.900501868131244e+16","-5.900334199133516e+16","8.809226732228778e+15","8.809284960726681e+15","-4.1838277687650504e+16","-4.183437906328868e+16","0.05296",False,False,True,False,False,False,NULL,"0.3588038997429331",500002,"1949312180912",45032,"E"
10000030,20000378,30002577,"Bundindus","-5.971333658558488e+16","1.3093397137519382e+16","4.752311566298625e+16","-5.971340238290052e+16","-5.9712317678315136e+16","1.3093384574795294e+16","1.3093591645730624e+16","-4.7524179668767216e+16","-4.752309670559753e+16","0.01174",False,False,True,False,False,False,NULL,"0.4286851196779982",500002,"542352292692",45033,"E"
10000030,20000378,30002578,"Otraren","-5.826001347913615e+16","1.7647025919620176e+16","5.146252083801619e+16","-5.8260776265826016e+16","-5.8257628750815784e+16","1.7646780202036938e+16","1.7647104676609326e+16","-5.1462899545621976e+16","-5.145950931426963e+16","0.01034",False,False,True,False,False,False,NULL,"0.475109231424463",500002,"1695115676172",45040,"D1"
10000030,20000378,30002579,"Hedgiviter","-5.2452234995637576e+16","1.6813833809109942e+16","4.809968135901759e+16","-5.245249601395385e+16","-5.244498457204555e+16","1.681330810551899e+16","1.6813852859524056e+16","-4.809995668094613e+16","-4.809882067329583e+16","1.117",False,True,False,False,False,False,NULL,"0.4156733444571059",500002,"3755720954148",45036,"E"
10000030,20000378,30002580,"Katugumur","-7.351884855414176e+16","-7.411607446242744e+15","3.2350980813408028e+16","-7.35198313187777e+16","-7.351875371990067e+16","-7.411614710097611e+15","-7.411532188040893e+15","-3.235148943756576e+16","-3.2348236806811328e+16","0.0279",True,False,True,False,False,False,NULL,"0.1712913981712116",500002,"1626315377216",3800,"E1"
10000031,20000379,30002581,"1-7KWU","-4.630578858421188e+16","6.066357757099848e+15","-2.884880888529793e+17","-4.630593922773099e+16","-4.6300159352998736e+16","6.066332782464211e+15","6.067290990897846e+15","2.884857960047281e+17","2.8848917758616525e+17","0.02246",True,False,True,False,False,True,NULL,"-0.4045042698270992",NULL,"2889937366128",45040,"F2"
10000031,20000379,30002582,"3-UCBF","-4.382708173617531e+16","-4.310727829808667e+15","-2.9279474691397005e+17","-4.3828065549563624e+16","-4.382667506901563e+16","-4.310803388958652e+15","-4.310696603998228e+15","2.927914028016097e+17","2.927965311431526e+17","0.1052",False,False,True,False,False,False,NULL,"-0.471481180409518",NULL,"2564170771424",3802,"F3"
10000031,20000379,30002583,"N-CREL","-4.791024302148505e+16","-9.050654503243918e+15","-2.98240036058056e+17","-4.7916803131197816e+16","-4.791024216018505e+16","-9.050655364543918e+15","-9.05049261588511e+15","2.982399408132943e+17","2.982415014187664e+17","0.4526",False,False,True,False,False,False,NULL,"-0.4494580187060111",NULL,"3280485506384",45033,"F2"
10000031,20000379,30002584,"TM-0P2","-4.362016725234195e+16","204450658682804","-3.021065792021135e+17","-4.3622068310523744e+16","-4.3620112166529864e+16","204122423143270.88","204460170058760.28","3.021055494443982e+17","3.021072189290511e+17","0.1097",False,False,True,False,False,False,NULL,"-0.3775422989161192",NULL,"978071996940",3802,"F2"
10000031,20000379,30002585,"4OIV-X","-3.8947242120441064e+16","1.4140484091207434e+16","-3.1151658101108346e+17","-3.895235382940808e+16","-3.8945244886359496e+16","1.4140391163710186e+16","1.4140721930926934e+16","3.115093011217347e+17","3.115174032486285e+17","1.919",False,False,True,False,False,False,NULL,"-0.258484428061066",NULL,"4051063446880",3801,"F1"
10000031,20000379,30002586,"Y-JKJ8","-3.8165549649482664e+16","1.1880973263153048e+16","-3.221138572546067e+17","-3.8166432686762816e+16","-3.816419028784924e+16","1.1880884465834858e+16","1.1881030944981754e+16","3.2211240673963443e+17","3.221173373169954e+17","0.1189",False,False,True,False,False,False,NULL,"-0.2106687215761334",NULL,"2465288680480",3802,"F"
10000031,20000379,30002587,"AFJ-NB","-5.0497389523554424e+16","1.3323471372290582e+16","-3.209128991202293e+17","-5.0502445583045936e+16","-5.04972218982598e+16","1.3323449383749832e+16","1.3324134545779814e+16","3.209102145157866e+17","3.209132446109106e+17","0.2097",True,False,True,False,False,False,NULL,"-0.1560387235840497",NULL,"2611842393068",3798,"F"
10000031,20000380,30002588,"H-64KI","-4.8487503937955184e+16","1.047323964829904e+16","-3.298619220480924e+17","-4.848994740442511e+16","-4.848709543426964e+16","1.0473025241941494e+16","1.0473275493792518e+16","3.298587085697999e+17","3.2986362702807776e+17","0.01523",True,False,False,True,False,False,NULL,"-0.1637618647127278",NULL,"2459229138944",45040,"F"
10000031,20000380,30002589,"9I-SRF","-4.5408730004812144e+16","5.139545404094263e+15","-3.3599080770887514e+17","-4.5410980546136296e+16","-4.5404495122516504e+16","5.139357494568268e+15","5.13989899696354e+15","3.3598738667968166e+17","3.359981179971077e+17","4.601",False,False,False,True,False,False,NULL,"-0.2058178698852357",NULL,"5365658713024",3796,"F"
10000031,20000380,30002590,"9-IIBL","-5.204203662263568e+16","2.1298997293222884e+16","-3.2956632467342157e+17","-5.204259262010201e+16","-5.203536674101776e+16","2.1297849872358188e+16","2.129909294269828e+16","3.2955972911266554e+17","3.295690268848811e+17","0.9114",False,False,False,True,False,False,NULL,"-0.09923442994835252",NULL,"4648886107776",6,"F"
10000031,20000380,30002591,"5GQ-S9","-4.8978046236816704e+16","3.107712992180646e+16","-3.351331191990124e+17","-4.897903140005141e+16","-4.8971879621138624e+16","3.1077013262881712e+16","3.107786012955096e+16","3.351315054053548e+17","3.3513343493734317e+17","0.6195",True,False,True,False,False,False,NULL,"-0.06360631057484112",NULL,"3575889456392",45041,"F"
10000031,20000380,30002592,"YALR-F","-3.608204427967316e+16","-5.488384878168353e+15","-3.404512529156132e+17","-3.608215709305139e+16","-3.607958274267787e+16","-5.488495004385523e+15","-5.488379829583742e+15","3.404504042235682e+17","3.404513092665827e+17","0.1307",False,False,True,False,False,False,NULL,"-0.3041907930832196",NULL,"1287175186760",3801,"F1"
10000031,20000380,30002593,"68FT-6","-3.985369536954088e+16","7.494192238310847e+15","-3.458542844346815e+17","-3.985496638841896e+16","-3.985168670758559e+16","7.494186141974259e+15","7.494201872107469e+15","3.45853627024768e+17","3.458587657851707e+17","0.01059",False,False,False,True,False,False,NULL,"-0.2133778614509948",NULL,"2569380201344",45039,"F"
10000031,20000380,30002594,"IV-UNR","-3.0754350363185924e+16","-1.9345116972117368e+16","-3.458810632931705e+17","-3.0755170450065164e+16","-3.0753877155822408e+16","-1.934512856985626e+16","-1.9345096876563808e+16","3.458803500345343e+17","3.4588126484757626e+17","0.01641",True,False,True,False,False,True,NULL,"-0.4436635527259381",NULL,"646647121378",45041,"F2"
10000031,20000380,30002595,"IRE-98","-4.400196826694147e+16","2.707052170370762e+15","-3.483913309362655e+17","-4.4003780232238704e+16","-4.4000732346110216e+16","2.706764758918884e+15","2.7072482099215645e+15","3.483864121784052e+17","3.483943278705675e+17","0.06051",True,False,False,True,False,False,NULL,"-0.2567314811572694",NULL,"3957846081152",45032,"F1"
10000031,20000380,30002596,"HOHF-B","-4.590719560813304e+16","1.7125824921010788e+16","-3.442070022218699e+17","-4.5907876816467496e+16","-4.5904343417384224e+16","1.7125247251713922e+16","1.7125962888570924e+16","3.442059090092012e+17","3.442107733620503e+17","0.4683",True,False,True,False,False,False,NULL,"-0.1384120554984983",NULL,"2432176424544",45036,"F"
10000031,20000380,30002597,"Y-6B0E","-3.707221088217548e+16","4.630342996323954e+15","-3.502336868191535e+17","-3.70732655676452e+16","-3.7070948260092536e+16","4.630336563487556e+15","4.630350696474936e+15","3.5023035908059277e+17","3.502344338934962e+17","0.01432",False,False,True,False,False,False,NULL,"-0.2484879895150565",NULL,"2037406451712",45039,"F"
10000031,20000380,30002598,"F-3H2P","-3.627589671447061e+16","-7.503663236689257e+15","-3.5512165205303194e+17","-3.6278293083273944e+16","-3.6272782301089216e+16","-7.503762089040038e+15","-7.503534762355327e+15","3.551201983319466e+17","3.5512733825298816e+17","1.347",True,False,False,True,False,False,NULL,"-0.3850086294742645",NULL,"3569960520768",10,"F2"
10000031,20000381,30002599,"DY-40Z","-4.5866041508743064e+16","4.176408040383786e+15","-3.52666060361042e+17","-4.58684379991336e+16","-4.5865638171083176e+16","4.176378418339487e+15","4.1765840411436915e+15","3.5266460191245434e+17","3.5266665400456915e+17","0.03323",True,False,True,False,False,False,NULL,"-0.2544582675128679",NULL,"1399914025212",45037,"F1"
10000031,20000381,30002600,"XWY-YM","-4.752537788769952e+16","6.013792238205139e+15","-3.578907917805663e+17","-4.753235203735473e+16","-4.7520649616380096e+16","6.013047782298534e+15","6.014296956066246e+15","3.5787998682426714e+17","3.5789718903787194e+17","2.866",False,False,True,False,False,False,NULL,"-0.2490042461499684",NULL,"8601106802400",3797,"F"
10000031,20000381,30002601,"M-9V5D","-4.725199813556872e+16","4.588437120962212e+15","-3.6329029202243974e+17","-4.7252612876428136e+16","-4.724988350020708e+16","4.588181366283405e+15","4.588511476170631e+15","3.6328236473763405e+17","3.6329029396043974e+17","4.218",False,False,False,True,False,False,NULL,"-0.2741486543349891",NULL,"3964611402848",3802,"F1"
10000031,20000381,30002602,"O2-39S","-4.4363681460935104e+16","5.082383891345191e+15","-3.643477331448934e+17","-4.4366238363081944e+16","-4.4358296632541216e+16","5.082051737304653e+15","5.082541611757012e+15","3.643442956939158e+17","3.6434822772302886e+17","0.03867",False,False,True,False,False,False,NULL,"-0.2742445802525597",NULL,"3970865270364",45039,"F1"
10000031,20000381,30002603,"M-VEJZ","-4.4783918226585576e+16","-2.873126800191224e+15","-3.695701986618853e+17","-4.4785283919778536e+16","-4.4782723187989016e+16","-2.873363989294703e+15","-2.872919249825228e+15","3.6956958033779046e+17","3.6957275297735846e+17","0.03304",False,True,False,False,False,False,NULL,"-0.3674733996873354",NULL,"1586319784000",45037,"F2"
10000031,20000381,30002604,"LJK-T0","-3.7741307090521856e+16","4.436857122743327e+15","-3.682714241347093e+17","-3.774274617532181e+16","-3.7739760272706144e+16","4.4368449804867785e+15","4.4368684169811885e+15","3.682683126001658e+17","3.682751436999862e+17","0.08054",False,True,False,False,False,False,NULL,"-0.2878796479428635",NULL,"3415549910176",45037,"F1"
10000031,20000382,30002605,"E7VE-V","-4.850395012827895e+16","1.9944465702688808e+16","-3.524960293374215e+17","-4.8510053731130616e+16","-4.850215581660521e+16","1.9944158766243152e+16","1.9945509778906788e+16","3.5249488943237856e+17","3.5249898652344e+17","0.4403",True,False,True,False,False,False,NULL,"-0.1308276362022733",NULL,"3948957262704",3797,"F"
10000031,20000382,30002606,"NUG-OF","-4.137393986791279e+16","1.7897683421572408e+16","-3.6105611144666586e+17","-4.137394192591279e+16","-4.136630603001632e+16","1.7896968364470346e+16","1.7897685479572408e+16","3.610539002502995e+17","3.610720271941475e+17","12.92",False,False,False,True,False,False,NULL,"-0.1599092140487427",NULL,"9063471924000",3801,"F"
10000031,20000382,30002607,"L6BY-P","-4.445452358088817e+16","1.7309469882253204e+16","-3.658283096237866e+17","-4.445579917473428e+16","-4.445012322649429e+16","1.7309288606754594e+16","1.7310095219813158e+16","3.658273130622453e+17","3.658316755051442e+17","0.04529",False,False,True,False,False,False,NULL,"-0.1675743991341111",NULL,"2837974119996",45039,"F"
10000031,20000382,30002608,"U3SQ-X","-4.7781671405611424e+16","2.3520737671657576e+16","-3.6403695127735917e+17","-4.77817511724452e+16","-4.7781107602520984e+16","2.352072850728242e+16","2.3520802447149484e+16","3.6403680957051277e+17","3.640380350422526e+17","0.04785",False,False,False,True,False,False,NULL,"-0.1221764108016671",NULL,"612735869920",45038,"F"
10000031,20000382,30002609,"01TG-J","-5.117036645899597e+16","1.8202280397755888e+16","-3.61422569793175e+17","-5.117142382938249e+16","-5.1169238019512016e+16","1.8202089376931276e+16","1.8202459388183092e+16","3.6142249717568595e+17","3.6142641928070944e+17","0.1145",False,False,True,False,False,False,NULL,"-0.151074648309942",NULL,"1961052511744",45041,"F"
10000031,20000382,30002610,"UK-SHL","-4.872179318139492e+16","7.34194644708141e+15","-3.6917028145863264e+17","-4.872279446855573e+16","-4.871837502154881e+16","7.341537849144788e+15","7.342066138215089e+15","3.6916464428406464e+17","3.6917083515998125e+17","0.1638",False,True,False,False,False,False,NULL,"-0.2520182617144468",NULL,"3095437958304",8,"F1"
10000031,20000382,30002611,"A1BK-A","-4.587344983521392e+16","4.0259705976334184e+16","-3.5993678468126797e+17","-4.588023522371412e+16","-4.5866568706045696e+16","4.025940240393161e+16","4.026001383252116e+16","3.599258249867829e+17","3.599371775940551e+17","3.4",False,True,False,False,False,False,NULL,"-0.04807805627141115",NULL,"6833258834212",3797,"F"
10000031,20000383,30002612,"N-7ECY","-4.818923971274415e+16","-9.988282313972462e+15","-3.5428285587569856e+17","-4.819315798276228e+16","-4.818797978207725e+16","-9.988719192723294e+15","-9.988141834390058e+15","3.542813594615049e+17","3.5428569826768826e+17","0.5711",True,False,True,False,False,False,NULL,"-0.3987141935271507",NULL,"2589100342516",45036,"F2"
10000031,20000383,30002613,"4-MPSJ","-4.328306265025307e+16","-1.3237196703427398e+16","-3.5723353270815776e+17","-4.3284988870572336e+16","-4.328169536071528e+16","-1.3237394639827516e+16","-1.3237056202301818e+16","3.5722991841817683e+17","3.5723387475668294e+17","1.754",False,False,True,False,False,False,NULL,"-0.4568427171810133",NULL,"1978169253056",3796,"F3"
10000031,20000383,30002614,"TWJ-AW","-4.7704284925212424e+16","-2.5788932185573316e+16","-3.569914341911651e+17","-4.770532797596212e+16","-4.770389064863541e+16","-2.5788940926188072e+16","-2.578890906384264e+16","3.56990595722526e+17","3.5699400890281517e+17","0.03087",False,False,False,True,False,False,NULL,"-0.5797776964352548",NULL,"1706590144576",45037,"F4"
10000031,20000383,30002615,"PZMA-E","-5.1811697995962616e+16","-1.7803931387226462e+16","-3.521336319555207e+17","-5.181332368281104e+16","-5.1811485156449024e+16","-1.7804215866484628e+16","-1.7803894135254358e+16","3.5213236842711686e+17","3.521338162566358e+17","0.01187",False,True,False,False,False,False,NULL,"-0.4572504837574468",NULL,"919263181008",45033,"F3"
10000031,20000383,30002616,"442-CS","-4.8451102349804624e+16","-3.69119665324264e+16","-3.6504145265765523e+17","-4.8451321638323664e+16","-4.8446836368093016e+16","-3.691236589829204e+16","-3.691194600264441e+16","3.650411583640779e+17","3.650432865149037e+17","0.06118",False,False,False,True,False,False,NULL,"-0.7117596201506945",NULL,"2242635115324",45032,"F5"
10000031,20000383,30002617,"Z-N9IP","-3.9415776466085616e+16","-5.1067814648069016e+16","-3.736548276370852e+17","-3.9416504481355624e+16","-3.9412957494341304e+16","-5.106783901237685e+16","-5.106772030558799e+16","3.736545473654367e+17","3.73657737396765e+17","0.1121",False,True,False,False,False,False,NULL,"-0.8000833136696577",NULL,"1773493507160",3802,"F6"
10000031,20000383,30002618,"9ZFH-Z","-5.299388886155741e+16","-3.3772145130357312e+16","-3.6371195601363885e+17","-5.299494919945737e+16","-5.2993722607603696e+16","-3.3772156422598192e+16","-3.377214334340768e+16","3.637073595894018e+17","3.6371242274407194e+17","0.07576",False,True,False,False,False,False,NULL,"-0.6608910695481836",NULL,"2531577335072",8,"F5"
10000031,20000384,30002619,"6E-MOW","-3.7342750898805464e+16","-2.308881808616273e+15","-3.588486508700811e+17","-3.734470171172152e+16","-3.733803999330271e+16","-2.3092062318571155e+15","-2.308098378383656e+15","3.588433921120886e+17","3.588513592275685e+17","1.648",True,False,False,True,False,False,NULL,"-0.3422659295884337",NULL,"3983557739968",3796,"F1"
10000031,20000384,30002620,"GBT4-J","-3.300959721922506e+16","-4.895573510312612e+15","-3.644068820479346e+17","-3.301477541406528e+16","-3.3009024568488536e+16","-4.895673855201235e+15","-4.89466614739174e+15","3.644066637258879e+17","3.644075808127573e+17","0.9959",False,False,False,True,False,False,NULL,"-0.3815969023890459",NULL,"2875422788372",45046,"F2"
10000031,20000384,30002621,"GZ1-A1","-4.127352651393707e+16","-1.1399025980677334e+16","-3.646443899036484e+17","-4.1273604583601344e+16","-4.1269766837997504e+16","-1.1399778977230426e+16","-1.139901034134418e+16","3.6464413715745165e+17","3.646478380167418e+17","0.8203",False,False,False,True,False,False,NULL,"-0.4642934091258839",NULL,"1918872801920",3801,"F3"
10000031,20000384,30002622,"X-0CKQ","-2.7196748041850192e+16","-7.809338374847801e+15","-3.654635580581179e+17","-2.7198339653904392e+16","-2.7192606674931668e+16","-7.809578508959143e+15","-7.808713545175682e+15","3.6546263866428864e+17","3.654654598985731e+17","0.06272",False,True,False,False,False,False,NULL,"-0.4035375505162121",NULL,"2866489486362",45032,"F2"
10000031,20000384,30002623,"6B-GKA","-3.5241912840474396e+16","-1.4798787227897144e+16","-3.7034363677220806e+17","-3.5243481035657084e+16","-3.523911542365148e+16","-1.4798996486034846e+16","-1.4798413948682202e+16","3.7034355442689254e+17","3.703470405587219e+17","0.05989",False,True,False,False,False,False,NULL,"-0.5144294875756027",NULL,"2182806002802",45031,"F3"
10000031,20000384,30002624,"LHGA-W","-4.2420099293364264e+16","-1.1682567812466572e+16","-3.6806952332892877e+17","-4.2420273568835344e+16","-4.2419214672780984e+16","-1.1682709170128394e+16","-1.168253996362949e+16","3.6806772673023616e+17","3.680697456068898e+17","0.0858",False,True,False,False,False,False,NULL,"-0.4743229333225731",NULL,"1009438326816",3797,"F3"
10000031,20000384,30002625,"4RS-L1","-3.4406346313809424e+16","-4.961423334014307e+15","-3.6963267285154304e+17","-3.4406538132305472e+16","-3.4404579653078396e+16","-4.961626075362201e+15","-4.96140131432225e+15","3.696298227858294e+17","3.696327788046037e+17","0.08308",False,True,False,False,False,False,NULL,"-0.3925945074373505",NULL,"1478009387168",3798,"F2"
10000031,20000385,30002626,"D-L4H0","-4.228108098088748e+16","3.2037848833966012e+16","-3.384274482090359e+17","-4.228507901833711e+16","-4.2280612917819024e+16","3.2037839556840172e+16","3.2037928071350256e+16","3.384270733116499e+17","3.3842864262991526e+17","0.02475",True,False,False,True,False,False,NULL,"-0.066523861485832",NULL,"2233050259044",3800,"F"
10000031,20000385,30002627,"GU-9F4","-4.0889356600590336e+16","3.4498601197357404e+16","-3.412534415120577e+17","-4.089005426861664e+16","-4.0888700983423304e+16","3.4498514228535764e+16","3.4498682925489764e+16","3.41251439263768e+17","3.412538967374801e+17","0.02305",False,False,True,False,False,False,NULL,"-0.05916270312009442",NULL,"1228736856064",7,"F"
10000031,20000385,30002628,"FG-1GH","-3.876961517102699e+16","2.826668682896282e+16","-3.43919732776251e+17","-3.876975543424179e+16","-3.876750122687603e+16","2.8266671128109608e+16","2.826692346069022e+16","3.4391751407684877e+17","3.439200976100633e+17","0.01251",False,False,False,True,False,False,NULL,"-0.08516794722057897",NULL,"1291766607264",45039,"F"
10000031,20000385,30002629,"WFYM-0","-3.2300527682426068e+16","2.3460251665773976e+16","-3.441922591351845e+17","-3.23057877118641e+16","-3.2300527191126068e+16","2.3460027955302148e+16","2.3460252157073976e+16","3.4419073840039155e+17","3.441926092288403e+17","0.2333",False,False,True,False,False,False,NULL,"-0.1110155846728181",NULL,"2630260369016",3802,"F"
10000031,20000385,30002630,"FR-B1H","-2.4822337114534632e+16","2.509131001839772e+16","-3.416998538717275e+17","-2.4824361877448304e+16","-2.482141959704288e+16","2.5091155459716676e+16","2.50916510934993e+16","3.4169852766081363e+17","3.417029463846338e+17","0.01554",False,False,True,False,False,False,NULL,"-0.1058797793918543",NULL,"2209361910080",45040,"F"
10000031,20000385,30002631,"DDI-B7","-1.9599281211024872e+16","1.919734401550672e+16","-3.467560256359577e+17","-1.959995517186936e+16","-1.95985946003677e+16","1.919730752469866e+16","1.9197381195882348e+16","3.467543494426653e+17","3.467568260276295e+17","0.04378",False,False,True,False,False,False,NULL,"-0.1309223352645689",NULL,"1238292482112",45041,"F"
10000032,20000386,30002632,"Pettinck","-1.8461197844000816e+17","5.970087428026063e+16","3.9059106378251864e+16","-1.846131648613208e+17","-1.8460934770487642e+17","5.970077009411915e+16","5.9701105202311904e+16","-3.906124435596923e+16","-3.9054244359502984e+16","0.6439",True,False,False,True,False,True,NULL,"0.8177613595332925",500004,"3499998233124",45038,"B"
10000032,20000386,30002633,"Du Annes","-1.9081799309312128e+17","6.891567077396589e+16","3.804064541294487e+16","-1.9081921797673216e+17","-1.908175276257463e+17","6.891561368177589e+16","6.8915692469668936e+16","-3.8040840338131824e+16","-3.803774638174792e+16","0.01066",True,False,False,True,False,True,NULL,"0.6478139505356102",500004,"1546978191952",45040,"D1"
10000032,20000386,30002634,"Balle","-1.7891024496305002e+17","7.541276570919584e+16","3.9363723225211544e+16","-1.7891600026438454e+17","-1.7890832866977555e+17","7.541266304067386e+16","7.54130766423324e+16","-3.936590294089193e+16","-3.936287715983861e+16","0.1386",True,False,False,True,False,False,NULL,"0.4608890986323466",500004,"3835797304496",45032,"D1"
10000032,20000386,30002635,"Decon","-1.8311593790771408e+17","7.660311479280995e+16","2.6434394834381328e+16","-1.8311668538187062e+17","-1.8311581163996435e+17","7.660302739066315e+16","7.660312955962608e+16","-2.6437401855896452e+16","-2.6434331878286716e+16","0.02434",False,False,True,False,False,False,NULL,"0.3837788612976844",500004,"1534988804868",7,"D2"
10000032,20000386,30002636,"Grinacanne","-1.9513440630902122e+17","5.5972980038148416e+16","3.4374605276609308e+16","-1.9513555498775078e+17","-1.9513395375185872e+17","5.5972908528326456e+16","5.5973161540584856e+16","-3.4375557406370776e+16","-3.4374605153509308e+16","0.01673",True,False,False,True,False,True,NULL,"0.8480630016916324",500004,"800617946032",45041,"B"
10000032,20000386,30002637,"Metserel","-1.919802690233794e+17","6.8651777435826704e+16","4.262578886533389e+16","-1.9198349496454326e+17","-1.9197921714989366e+17","6.8651656186144e+16","6.8652149290289944e+16","-4.262805316471287e+16","-4.26244316584666e+16","0.01378",True,False,False,True,False,True,NULL,"0.6882390794916156",500004,"2138907324800",45040,"D1"
10000032,20000386,30002638,"Sharuveil","-1.9450903173313494e+17","7.480943875568896e+16","2.3406642347225744e+16","-1.9451942469573904e+17","-1.945009097558366e+17","7.480806658440504e+16","7.481120729506926e+16","-2.3420953233913796e+16","-2.3402893757062644e+16","1.017",True,False,True,False,False,False,NULL,"0.3953240350904297",500004,"9257469951216",45033,"D2"
10000032,20000386,30002639,"Adreland","-1.8363733106745024e+17","5.408972599338608e+16","3.4095369488537164e+16","-1.836407756638819e+17","-1.8363610420254467e+17","5.408957233753573e+16","5.409015740031257e+16","-3.4097550953966496e+16","-3.4092928617779932e+16","0.01113",True,False,False,True,False,True,NULL,"0.8725015366781721",500004,"2335730668608",45040,"B"
10000032,20000386,30002640,"Erme","-1.9719912969537738e+17","5.8195479666652256e+16","3.044550701828408e+16","-1.9720019867796157e+17","-1.9719625192022438e+17","5.8195349590823664e+16","5.8195829838083936e+16","-3.0447087313556104e+16","-3.0444816258387528e+16","0.0287",True,False,False,True,False,True,NULL,"0.798155591761163",500004,"1973378868592",45033,"B"
10000032,20000386,30002641,"Aufay","-1.7603765350955622e+17","7.1492874522111904e+16","3.9186037421434696e+16","-1.7603905690674816e+17","-1.760372383062597e+17","7.149285131279175e+16","7.149295175726021e+16","-3.9186037555934696e+16","-3.9185514909985e+16","0.01149",False,True,False,False,False,False,NULL,"0.5231203784219814",500004,"909300244224",45033,"D1"
10000032,20000387,30002642,"Iyen-Oursta","-1.5294687843955334e+17","5.795555176585112e+16","9.554921034371976e+16","-1.5294810131262288e+17","-1.5294639907747782e+17","5.795551606734612e+16","5.7955642838120584e+16","-9.555000389406944e+16","-9.554883780660971e+16","0.01331",True,False,False,True,True,True,NULL,"0.7795753999445599",500004,"851117572528",3798,"B"
10000032,20000387,30002643,"Faurent","-1.5556365824719757e+17","5.0375220782774536e+16","8.033773117427534e+16","-1.55567126917572e+17","-1.555634232571609e+17","5.03751182657056e+16","5.0375227750719224e+16","-8.033830157792478e+16","-8.033629154906179e+16","0.09719",False,False,False,True,False,False,NULL,"0.5365041943757242",500004,"1851830205552",3802,"D1"
10000032,20000387,30002644,"Ambeke","-1.5437884099416986e+17","4.949291066160769e+16","7.496598824629194e+16","-1.5438105020623318e+17","-1.5437570607059235e+17","4.9492625633835576e+16","4.9493314518019936e+16","-7.496757433398842e+16","-7.49638737386312e+16","0.01406",True,False,False,True,False,False,NULL,"0.5005549070319169",500004,"2672067820416",45040,"D1"
10000032,20000387,30002645,"Carrou","-1.6031221157777254e+17","4.206523483790359e+16","7.930691441537141e+16","-1.6031939867763005e+17","-1.603091961231911e+17","4.2064371791938144e+16","4.2065596939404976e+16","-7.931129860500995e+16","-7.930262836556774e+16","2.213",True,False,False,True,False,False,NULL,"0.4405891677964057",500004,"5101277219472",3801,"D2"
10000032,20000387,30002646,"Direrie","-1.640798642312024e+17","5.5035656995073464e+16","7.817488976458293e+16","-1.6408212964915654e+17","-1.6407974743200982e+17","5.503524434939392e+16","5.5035678270693776e+16","-7.817501298762386e+16","-7.817410556514134e+16","0.01677",False,False,True,False,False,False,NULL,"0.5015194705014536",500004,"1191108573360",45039,"D1"
